wavelength,0,8,15,22,29,35,41,46,52,61,70,85,98,109,118
509,55238010.5227039,53587910.5341076,51256388.4927877,49339598.5014124,46989861.2457961,45574603.0640267,43373095.3395135,41227798.5032936,39440020.7151622,36585206.3620531,33999989.8828097,29227648.6935819,25899599.0871458,21501930.6803987,21163200
510,54862945.9019568,53236127.7405189,50719453.4589928,48863013.3864986,46635281.8505823,45109221.7078046,42952657.8487494,40810974.6957406,39038081.7503899,36209364.0715236,33637609.1122327,28912682.1715277,25638876.3050575,21295613.6285792,20917300
511,54394746.1148078,52837829.9535909,50404212.4698391,48598133.8869814,46213276.5147658,44818675.4728221,42627416.5511171,40513364.8726439,38782278.8993268,35928851.8081488,33396692.033295,28692471.113705,25431083.9445013,21128586.5847642,20718400
512,53925149.5124573,52350475.0296746,49943805.713905,48119648.5735163,45779025.1997475,44392922.0387435,42184721.4063614,40213579.264131,38405012.6252151,35562228.124542,32996702.5426037,28400960.7730419,25178897.9656764,20872818.8983374,20506500
513,53448627.350947,51781725.103547,49452184.7638051,47659544.8159216,45338848.1252723,43911084.7264384,41759614.1482935,39706174.5719747,38003003.1336791,35225030.3467404,32704490.0144891,28089632.3641225,24900096.6319473,20637487.9356633,20318000
514,52924055.3802594,51312762.6169493,48909352.1272181,47121836.4033333,44864281.4081307,43431021.2884553,41267280.5204578,39288887.7900565,37567265.8538326,34781762.6734468,32347494.620614,27738123.4086967,24627426.0582784,20407388.8017546,20078500
515,52353177.3184793,50771667.6541549,48415846.2977883,46686223.5814876,44319530.4973939,43005008.24352,40901917.1130237,38866860.4740459,37188575.8530728,34442920.2229368,31956845.8371107,27435416.991004,24314095.1567905,20157859.6258657,19844500
516,51705237.9791496,50195949.5771295,47898204.7579815,46066889.5854066,43804117.5688534,42477316.1597198,40365332.9563365,38407513.6664458,36694851.2849729,34032853.7481709,31556007.2255462,27096595.6000528,24010050.9410396,19925814.0358518,19616500
517,51105233.5290331,49615601.8769513,47288898.9713385,45582413.3102587,43253004.0901847,41989280.3051208,39938252.2598408,37963687.6911192,36274785.2958567,33588971.1486277,31141082.5305719,26777744.7886753,23704622.5565961,19694634.3079624,19343000
518,50550298.3466114,49065616.1054499,46764197.8135262,44993029.2947918,42774294.0222867,41483366.1847036,39427284.9205492,37520700.7477832,35916969.4928944,33192297.3419053,30810662.08263,26516026.120984,23445095.4575776,19374340.6735791,19088300
519,49743646.7344113,48305847.2746828,46093979.7712999,44381905.7063462,42201547.1316212,40948080.5391611,38837259.4323997,36897636.0132214,35276216.8303852,32723637.1913319,30336062.6796476,26048168.7190769,23021206.3845833,19138477.0459258,18802000
520,49069657.6488467,47650467.5194428,45348821.1961812,43745733.3394109,41552777.6612383,40288703.6870332,38205190.1006542,36361618.068997,34776965.3405426,32152717.7513699,29896963.6567976,25642969.8924262,22731319.8106682,18844262.1981936,18448200
521,48320121.5826172,46886373.8874956,44741799.4198885,43028954.8029229,40901863.7339492,39693697.6059251,37706872.21846,35734298.4740143,34183481.5529244,31697171.338438,29406678.0604514,25243736.7247597,22349732.7722207,18530012.2012872,18229500
522,47773908.7176682,46436493.8813029,44216042.016683,42527736.8525724,40347830.1555526,39205452.0417749,37175482.5459301,35410685.4874992,33828834.9757274,31312736.9349083,29032089.7288591,24943976.1649644,22100658.7798383,18323967.4697382,17985300
523,47032084.6182559,45715482.0111841,43467936.9737704,41821325.7756411,39816123.0656711,38597636.4923218,36669451.1515404,34851086.5742001,33362613.0740263,30821917.6376519,28576636.0537362,24491853.5302643,21733537.9490568,17988191.3395146,17650400
524,46305776.81719,44926853.4794502,42756844.5093674,41175002.8910909,39100831.3462317,38059676.6095004,35997888.4413798,34222961.5192946,32688368.5326367,30277204.7011241,28085474.4987873,24147344.5676126,21328525.2073097,17749389.4935776,17384700
525,45469747.1074155,44154108.0215788,42060127.3292593,40553310.5321735,38504583.8530287,37339200.5747471,35361929.6427675,33633721.9760492,32159217.263906,29750146.8043625,27586747.8678212,23685626.354841,20989219.3303029,17402781.236858,17108900
526,44669930.024623,43293598.5825174,41333914.7702924,39797155.8235081,37696596.7756137,36672438.931833,34712242.5386525,32963104.6099847,31587132.9601642,29176444.0145874,27117491.5608764,23262014.7833729,20605337.1733534,17082594.8683035,16784700
527,43919662.1978323,42662733.5342982,40606057.2221038,39120469.9237565,37093091.1101043,36025967.4882987,34145068.2491403,32458428.9588164,30972077.8745991,28691360.6813642,26647271.0255937,22850795.6549484,20274107.8030147,16798162.6967383,16517700
528,43067174.1684261,41830148.7578701,39842411.0730669,38364473.1270615,36322694.7317335,35339373.2970439,33495313.5412469,31876060.3556421,30390236.5443234,28130913.5030894,26031414.618197,22379038.3435302,19872919.3073488,16489322.7128392,16223000
529,42206734.5962835,40979591.8686538,39044291.742962,37571141.9382557,35604893.637013,34657595.3378368,32781701.4090601,31180621.4400578,29771582.8815015,27509176.4637926,25555943.1363668,21937978.3926723,19382536.6319637,16136124.2402576,15878500
530,41349281.8011889,40087367.8280144,38231250.3402629,36839156.2502021,34910248.6277029,33904366.5927022,32193323.8520711,30528070.9758217,29186650.9749669,26939256.2629053,25035764.5532051,21442134.8957686,19016919.7010069,15796227.3884474,15509700
531,40608097.4193493,39444519.1605878,37482106.0932407,36126554.5264885,34335969.5113234,33238289.9113291,31526275.7629754,29948151.5555421,28636540.6722128,26494173.9857996,24610322.5904878,21060466.235744,18667479.4951977,15488546.4097584,15186000
532,39780325.3989197,38583617.878171,36830801.6601925,35401274.7978865,33507759.1715531,32629488.0175617,30979219.6232274,29350249.6110716,28051557.1404638,25904109.9519509,24060557.3504575,20627661.0690487,18283082.4955582,15224667.9298823,14911500
533,38856653.1362404,37768258.781957,35929588.7191999,34664372.7371071,32849527.9964189,31930989.8698266,30232129.4448169,28695314.5200318,27432121.5235955,25341185.0281218,23533919.0220771,20182016.5111562,17935025.8155544,14841566.3160172,14643000
534,37997896.1916935,36877156.8115065,35142507.0182712,33799171.4791915,32112664.9334877,31101414.6011583,29579974.8608027,28058720.6862469,26753283.1537395,24762658.9254839,22963986.0204869,19695679.4333804,17459500.8553458,14573219.8996768,14254300
535,37112460.09618,36037942.7486351,34265992.861695,33100171.1379321,31309898.2228292,30414343.2808005,28818795.5856758,27371229.6011196,26205175.2709196,24189164.1681461,22501011.3492846,19249516.6683491,17103270.1986397,14244094.9728663,13992500
536,36219786.5776351,35280812.21852,33529433.2905112,32324069.542478,30672876.8074097,29792105.9149939,28203381.3076137,26787775.0622565,25631524.7364775,23684264.4022702,22007630.2441781,18831966.1173088,16729548.8248764,13898906.2794954,13694700
537,35412955.8135066,34423965.1170361,32728423.5484674,31597631.5286926,29863983.8387139,29055269.4397347,27514382.7362948,26139998.9119682,24988946.9789168,23111452.6478908,21466044.3468629,18432087.5814546,16300741.9437486,13562752.728804,13330300
538,34511866.0476876,33537344.7561432,31947656.4074301,30775354.0223864,29187605.1752197,28256913.2508529,26799995.2016856,25462525.4517903,24402187.1615827,22518564.5733547,20870730.5731648,17906041.9288286,15952380.8143839,13214642.5700661,13013200
539,33677470.9491054,32683851.2245138,31139105.3371131,30009622.3736076,28452228.5914774,27567765.2881493,26167139.6352998,24842930.2798483,23737994.1988266,21960144.0158841,20322085.6672734,17510950.2217851,15520154.1665194,12914808.1675339,12688500
540,32772756.0878126,31755943.5234046,30291224.3994253,29181568.5810526,27617044.7837916,26833115.4723376,25478319.4641974,24176606.7606976,23153689.8637348,21389597.1853797,19821361.5998597,16972937.6905366,15124427.5697763,12579142.6815949,12357000
541,32001783.8079401,31066977.6365224,29598785.7582207,28503732.9404227,26970499.8885184,26254944.0018371,24873160.9082335,23565585.6049347,22560905.6905203,20827138.0548209,19337030.4877744,16661922.5485865,14765048.0970349,12269442.2160779,12114500
542,31152757.9552658,30268517.1747869,28869740.4652573,27786516.804644,26325062.1345807,25551113.3334931,24248991.0302395,22970623.6758083,22026663.38061,20295530.2272003,18865953.4381078,16230279.6360061,14371339.6996846,11977335.3752486,11808600
543,30319377.1449381,29498175.5081104,28082938.0285143,27087507.3649003,25614835.9764804,24870437.4249472,23560423.3591486,22423950.6901634,21425597.317892,19741087.4443583,18341432.8556154,15747745.0297443,14072246.6832261,11685872.4251331,11512300
544,29614933.9584732,28723736.2170341,27342634.7849296,26425840.1699864,24981034.1597798,24242123.0139646,22924451.1674794,21820272.9771876,20914558.9710646,19284556.1554918,17871399.2688632,15362185.9784214,13692044.9202786,11407529.2987091,11198500
545,28797240.3132036,27971519.2434649,26634601.0125391,25673501.6721049,24311708.9069671,23543020.5203467,22388357.8516892,21221894.6518177,20327191.7768946,18806036.4813132,17412968.0628096,15061700.7923141,13312850.1778517,11140829.2921753,10974900
546,28089055.7980362,27342343.6835083,26037345.7215583,25087972.6714376,23712705.1845181,23032531.9817298,21851304.6258523,20694252.1852317,19853394.1937945,18336090.8502749,17032933.0424457,14621104.0648268,13013289.4922665,10854225.9874085,10679600
547,27316516.8183343,26603055.8156988,25350703.7642,24453026.2577539,23059377.6962761,22423731.8416074,21306071.1971972,20232912.982546,19345714.9018238,17870712.2475828,16587229.8068549,14262685.0447313,12738369.7833977,10615168.3032605,10432200
548,26645115.4649558,25902505.0439596,24740097.2358043,23808391.3411343,22601825.4709257,21848927.3893453,20718793.2218033,19667655.7253722,18875994.064825,17405732.3863935,16182473.2418764,13917472.3337856,12399486.464837,10343617.6293327,10161400
549,25901625.5498923,25199670.7096861,24055132.0039584,23215593.0887161,21963922.8747644,21256619.1025291,20243064.6764654,19195302.4435754,18354078.6343844,16960854.0670522,15801785.9258879,13581191.5468084,12076903.0153365,10089945.5109321,9952650
550,25297040.0207996,24653619.7502098,23397124.1273536,22586404.6857173,21336782.3866198,20784687.1792163,19667585.9390195,18703396.8701555,17890695.4049288,16534802.5821383,15362231.7510776,13210076.4109759,11775796.1666689,9836789.87584505,9713810
551,24636950.5152501,23990310.9885258,22875261.2260986,22042158.6309325,20813730.6221795,20227611.2905357,19140063.3503269,18188020.5821131,17426960.4527973,16117142.8014189,14937460.016513,12905845.9932374,11504406.4950242,9638526.82999498,9473190
552,24048011.2531893,23391009.4593752,22289286.8528659,21495782.494073,20346055.7802724,19782641.6607408,18712466.6677472,17864810.3703282,17058910.7822471,15735228.5665189,14643409.3733486,12606244.1360144,11191234.7125079,9405854.71403957,9261150
553,23391335.8991515,22754117.6323344,21769972.9092208,20938768.0936064,19826887.5494471,19233544.7952371,18224973.4301929,17343260.9958583,16619329.1726646,15355772.092112,14302937.8731436,12253170.3162082,10934342.4574068,9165345.60072356,9006440
554,22714671.2937273,22210876.9048321,21150848.837001,20333638.7916611,19272983.5890285,18752461.9841051,17740546.814632,16886203.5870932,16153665.0287276,14992769.0592958,13889109.4945981,11950518.5656795,10683765.84324,8922189.73409661,8830580
555,22128891.4216907,21619974.4765584,20607906.2799709,19809265.4865381,18785780.2739439,18213487.3508322,17380775.4775522,16476866.0829305,15720071.1878424,14576093.9478351,13504352.7323141,11686889.4576903,10397002.4306311,8704975.77875894,8595390
556,21584491.6698794,21034468.8698745,20049257.4804077,19306625.8610064,18247219.9209775,17839104.4782141,16858809.1989365,16019244.7159477,15380109.7474424,14200836.2128821,13240747.9593004,11350891.1853078,10150055.3333637,8500185.45171264,8373660
557,20957720.5140975,20471824.8517345,19521631.155087,18827339.2352628,17830629.0386081,17293042.7823197,16367453.1300863,15592435.7024469,14943828.8184811,13866858.3672536,12820247.8899872,11123404.3230905,9868691.30396326,8318890.92318768,8185040
558,20443725.7593125,19910758.6650537,19002800.7035566,18275594.493213,17292792.478021,16798206.1223948,15971715.8604092,15209280.4338816,14506279.8989548,13447184.7810097,12504306.9854869,10820669.6507638,9653477.73566938,8115682.26955785,7984810
559,19931807.4101723,19375097.3974405,18409004.2937364,17821105.2541048,16837703.9497024,16374075.330961,15536964.594496,14792378.2624627,14129311.1904081,13075544.3687127,12151426.8153361,10548039.2247876,9359920.94152324,7898763.82718313,7779840
560,19386349.7246157,18854944.0260459,17998262.7387496,17387074.9258901,16431361.8603589,15960579.9883712,15107007.1460546,14374776.1048171,13816600.4313409,12717146.0086454,11860079.4086019,10271881.8839553,9166282.48233554,7687865.44864016,7600590
561,18806001.4636539,18360816.2873323,17470913.2139191,16856806.2731431,15922754.3533721,15478097.9614444,14697036.9042825,13997467.6766016,13391733.465853,12412440.2416403,11560142.5096031,10008115.4835311,8947053.38062461,7493595.45380985,7381290
562,18286132.9391945,17746830.8363811,17025426.1763295,16377809.3255239,15462908.0018873,15013187.0743031,14289766.0716681,13680075.6737773,13038871.8641683,12072569.5384879,11243205.3714345,9699729.86125697,8666276.4191356,7313757.83912707,7219820
563,17700521.987058,17278380.6902738,16448542.990823,15905804.6202955,15041935.7063476,14697506.2426708,13881815.7717305,13238926.4602972,12649587.7340919,11704410.7180081,10872271.4509511,9444492.8975458,8408648.74303271,7097939.78315339,7022340
564,17243089.6980386,16773096.6971886,15999902.9186603,15467231.7261836,14601046.7023685,14198639.8200905,13441066.7383258,12861883.4819716,12277774.425144,11419437.6791906,10602514.8818644,9154236.56017222,8227669.61126205,6952654.95347431,6871680
565,16687015.9338979,16335082.5735686,15561286.6027466,15000093.8948318,14217786.528956,13828465.0816671,13074945.2812831,12498453.5076715,11945997.2593344,11071340.0154645,10318803.8395997,8914362.67526207,7988654.90585468,6714976.18665573,6694170
566,16273337.80007,15812364.5458879,15099411.5172585,14602643.9854822,13805416.1400264,13359677.2410385,12715989.67847,12147527.6286551,11606630.7730186,10764261.7745613,10005758.7774224,8663945.22872732,7766055.12422316,6560607.29646808,6480820
567,15766923.7321764,15387641.0753129,14633319.0022189,14167612.4663725,13399567.598084,13021125.956714,12350497.32644,11763359.7877731,11256017.4732349,10468016.0644714,9768978.62706152,8413913.75351043,7540785.96933627,6393649.64545556,6337350
568,15271506.7210031,14973713.2060547,14260584.5445838,13766620.4185779,13048989.0660982,12618093.1153666,12030363.1103918,11439069.7098757,10970160.7564264,10175165.5631895,9474659.16078761,8184142.43433527,7374327.4640038,6229102.98972315,6199070
569,14924238.5123522,14517851.6885264,13819467.3185632,13397305.3836224,12665149.9128274,12331634.5719339,11704061.9911021,11111654.4846503,10677089.7168802,9861440.9667571,9221668.00898813,8019730.27893717,7175777.99462614,6088326.97658012,6032870
570,14378631.7261269,14110574.1522358,13425610.9141811,12979575.0765869,12322476.5870069,11909029.1781476,11333918.6572213,10816170.3347914,10333121.2736417,9564501.10653651,8966401.78485959,7763801.03313468,6968531.13237429,5886695.85362824,5888950
571,14021567.9803104,13698337.8718415,13022984.4571358,12683377.9621741,11931389.6671035,11597419.1128561,11020405.9527792,10523672.4751794,10060850.1022841,9333077.31755365,8679404.9460128,7565329.59360113,6781750.29236046,5773067.38473326,5698960
572,13622976.3418905,13280283.7756151,12684159.3824869,12229651.6894807,11594796.1396611,11260232.0186523,10615582.3836282,10185488.8167864,9778370.29786865,9099268.99191939,8498526.14396779,7410062.97253054,6615518.4990608,5612567.72386773,5520520
573,13189299.17532,12933830.695887,12327656.0225895,11901372.3540841,11286830.2850197,10929755.5822974,10385939.2221544,9865925.67598563,9483163.94839414,8836863.53115476,8217375.83907062,7169984.09018597,6414490.65786991,5469658.49495354,5369190
574,12818473.2356553,12521138.5396313,11952335.586634,11540049.436694,10934460.9771837,10605015.5292421,10075239.1081227,9629855.3698352,9216907.24120732,8533145.76133973,7992762.61558681,6935172.61421778,6249246.08969264,5339777.16376906,5269910
575,12441946.8366715,12140260.312158,11613530.809481,11195894.9570024,10595033.6092883,10305217.6977034,9786339.8523378,9319321.21049824,8950251.06682813,8325266.26543014,7768376.69181148,6774222.80714175,6066552.1639079,5172322.9816675,5130900
576,12091251.6434042,11782250.5312984,11270813.1285009,10878606.833643,10299464.72747,10020185.6292048,9486768.02920488,9076751.80034665,8706164.20182612,8074981.43533756,7563320.81610073,6555069.59192366,5892141.11325271,5067022.4937739,4989350
577,11658211.213519,11432651.5123778,10914374.2753769,10582293.641263,9979324.28190328,9748956.0934338,9259014.78433328,8811621.47063475,8457177.92930893,7826748.83996251,7335949.96608456,6402068.40934905,5764063.98751969,4911684.4621736,4857050
578,11341041.3365657,11095120.3516219,10577056.4450442,10244466.4443662,9695275.24748215,9442331.60493789,8934250.63909802,8543078.7780607,8202197.68796757,7617585.95404309,7139097.86634646,6213780.32379528,5609075.00394937,4774291.95583616,4726770
579,10953209.1795323,10705868.9862485,10267364.5285847,9961960.90276496,9402248.78955079,9141455.6254394,8722980.15201893,8318935.61746201,7984766.13716006,7421207.57124627,6905115.77581641,6040089.97299166,5459880.87874773,4630047.1761516,4606700
580,10652342.1078506,10461800.9723502,9959933.54775411,9614066.13101122,9117238.03181106,8867919.66775472,8431015.02400904,8029332.06640331,7731684.40501037,7217175.93403098,6709221.73786766,5889924.85941778,5307248.37789442,4568009.61893144,4462620
581,10334554.1604791,10111010.2552753,9690610.06236226,9340082.0836773,8811500.99188407,8560813.62802927,8176315.01689378,7819268.27536076,7513639.19821415,6989175.07961676,6518339.38886939,5684094.63700368,5143304.37502561,4391668.13853846,4360180
582,10009447.936564,9802491.9735202,9354975.67690754,9064641.74448946,8574169.77316866,8324597.74418584,7915398.36497319,7580490.21035176,7281801.53700337,6777385.95569306,6308793.07331084,5570942.93499149,5011752.55767542,4285363.04436728,4261440
583,9651388.44912422,9511235.13935709,9045372.63423366,8762269.3244929,8305371.74444679,8085609.97946265,7705125.91315206,7331713.81469117,7051665.00999264,6555579.41722655,6159955.67013166,5370393.56228389,4867359.16802223,4164096.28617664,4134430
584,9389461.45598967,9195308.75742781,8740363.69405396,8540060.13036914,8056719.36614799,7845764.96425526,7487885.47571427,7147966.1134987,6849568.38495541,6392916.04073261,5978093.14996369,5225703.23850793,4723730.26109265,4044700.79740311,4007740
585,9092981.72573435,8899821.89442194,8531137.63999004,8242792.95828951,7808181.43689173,7588529.28019049,7240006.09929421,6869305.40292466,6632901.70108885,6208070.60640842,5785366.58960934,5112597.83368392,4600812.77467919,3948763.00670726,3868530
586,8803814.16932932,8618248.92501369,8247919.63720583,7964005.47055699,7575391.82259011,7380568.32942465,6991623.50519984,6701105.80598933,6407172.69453639,5997907.79524152,5625401.87368869,4932429.73208683,4440277.20869124,3864545.41625166,3810590
587,8520808.3238974,8342393.1685447,8002204.20122267,7747116.47163008,7334338.79759379,7136995.02666769,6810893.69529186,6478685.02982125,6242944.49312034,5804293.60827422,5447094.7112619,4755010.27078656,4349909.26947508,3725980.78401257,3703970
588,8237410.24552616,8053518.94742199,7726562.96531023,7495951.97063047,7090115.52997701,6907802.5040175,6602857.74864015,6293583.63972364,6044484.78507971,5645480.2477203,5288296.75297636,4629015.22991914,4214197.4850646,3634783.21376674,3610070
589,8012822.28078354,7839107.16609327,7509832.99058693,7243407.57167544,6876868.11075077,6693980.46824806,6372179.88905765,6106630.06066997,5841452.81032333,5483757.1210701,5120339.37130956,4473852.83619129,4107501.05589952,3544037.58257516,3523870
590,7737043.68475574,7536791.93744317,7235300.68052091,7026456.06301706,6672957.35181797,6498350.81361607,6163901.97866135,5886665.95179412,5671648.7164038,5313175.69024543,4954947.9034956,4382373.31314409,3973708.10671362,3409435.47345343,3412630
591,7472205.80023444,7325079.01813153,7009725.24713583,6794390.93020945,6462328.92200023,6281703.92620827,5964469.71276511,5732340.55612676,5483193.67924467,5132976.91442108,4842501.1403136,4215704.52776495,3881822.76415236,3316560.00727628,3318410
592,7232457.38201799,7061108.39584399,6775380.62061648,6595954.80962945,6248966.73767433,6053833.41748264,5762857.47436385,5500916.94768316,5321481.42650706,4997882.16590472,4658522.9156664,4106650.12698809,3706545.4909939,3242046.58041413,3201620
593,6975046.22169145,6861264.76591436,6553065.84833318,6366428.68467038,6035759.03175922,5868249.48097517,5629617.81559196,5355803.22471132,5157104.26110377,4790971.04748936,4545753.00644914,3999181.98003738,3636298.14847496,3169899.57371814,3137980
594,6743105.71668335,6659083.56032998,6372403.98690112,6177935.16266031,5852203.81840122,5674610.75054709,5421910.61719369,5186282.01801727,5033783.14410414,4695628.99849008,4419306.92980954,3848305.44316246,3528818.11979093,3078982.046545,3045050
595,6533260.71566957,6422890.76715141,6118648.11149685,5969987.16750389,5660490.18757589,5507602.33396461,5255121.8043199,5041879.64989759,4861902.17560757,4542378.24177264,4253132.16104992,3747322.65852569,3436826.08275955,2971414.24660682,2973710
596,6326008.63120724,6224829.59670443,5935377.5635091,5801788.84757449,5491445.0645598,5333848.94914178,5091115.75005881,4892011.66071713,4708954.80416178,4395230.68120251,4117446.69344981,3641482.19470112,3350433.83659254,2898452.81605685,2888930
597,6116956.94302422,5982875.28418888,5743657.66206828,5626852.53376631,5291949.4507203,5169481.52871374,4943198.25755309,4738687.62724389,4553099.27042646,4267802.26980056,3997643.93899925,3543416.57488666,3230669.79652749,2812254.14711246,2793990
598,5892485.50357373,5852761.12958689,5585738.99141707,5420536.45093689,5162722.4322111,4971992.24100073,4804673.25670693,4568343.28944864,4390623.20849318,4128252.60218097,3861680.34445768,3437144.17417916,3131066.03437525,2747950.96804851,2728150
599,5680300.52961509,5596585.73580633,5402093.30105683,5270567.10453262,4964899.97438125,4861427.5377995,4652889.96688384,4429170.51896527,4278924.19394403,3979342.30775045,3745071.06927767,3346994.11585322,3075726.56731518,2654923.36759696,2664590
600,5538521.66685947,5446624.54945357,5211283.07884738,5052552.82842823,4787364.52402025,4722511.30103345,4526578.18499188,4286592.80581921,4155453.92559528,3891851.64204412,3638512.29714956,3236867.2373683,2959939.62898889,2596484.35146107,2580200
