wavelength,0,2,4,6,8,10,14,20
605,3830986.69245723,3648558.75472117,3551748.2454036,3325364.95157088,3272865.02050971,3137401.37130322,3013511.44324748,2676522.32011991
606,3716911.40473428,3539915.62355646,3445987.84069856,3226345.56202793,3175408.92137261,3043978.97314182,2923778.11537618,2596823.51710247
607,3626394.05156226,3453708.62053549,3362068.24605724,3147774.88091859,3098078.69218411,2969849.43661073,2852575.81124566,2533583.48638138
608,3550427.92547919,3381359.9290278,3291639.2478159,3081834.92511539,3033179.77794605,2907636.68379306,2792819.72002736,2480509.68363633
609,3416137.03461741,3253463.84249277,3167136.74381841,2965268.03056934,2918453.20890315,2797658.63924051,2687184.49630481,2386687.23118876
610,3340934.09553322,3181841.99574593,3097415.30430849,2899990.53472785,2854206.29589436,2736070.90136783,2628028.739397,2334146.62973124
611,3279634.40768501,3123461.34065239,3040583.71593797,2846781.30956557,2801837.12308528,2685869.28487721,2579809.48790187,2291319.54733361
612,3198861.78993586,3046535.03803415,2965698.56848182,2776669.23305052,2732831.95640937,2619720.23711651,2516272.53843468,2234887.68483568
613,3090818.11352525,2943636.29859548,2865530.13436173,2682885.38997895,2640528.74640142,2531237.4503716,2431283.76625363,2159402.87252084
614,3016629.2045935,2872980.19485096,2796748.81292161,2618488.09044182,2577148.1334041,2470480.15641487,2372925.66063346,2107570.72414713
615,2920325.47157511,2781262.35388106,2707464.60437885,2534894.7281586,2494874.5197262,2391611.84172497,2297171.70355244,2040288.0339091
616,2848829.23484934,2713170.69985651,2641179.6877949,2472834.71624438,2433794.29390903,2333059.72208746,2240931.69417145,1990337.12340923
617,2787190.21420783,2654466.87067412,2584033.50040592,2419330.94414984,2381135.22439222,2282580.20769311,2192445.51842475,1947272.96584843
618,2698093.3886806,2569612.75112438,2501430.89195509,2341993.30643688,2305018.57165609,2209614.01777179,2122360.62259048,1885025.38805209
619,2656862.65394795,2530345.38471233,2463205.44209077,2306204.29143522,2269794.58360567,2175847.94806845,2089927.90984444,1856219.49791309
620,2556874.9433008,2435118.99361981,2370505.77895904,2219413.17069641,2184373.69678761,2093962.62564865,2011276.08084892,1786362.99337036
621,2469671.46083347,2352068.05793664,2289658.50886639,2143718.98861462,2109874.55326516,2022546.99635031,1942680.51698968,1725438.20141649
622,2449052.97811175,2332431.40772547,2270542.89565533,2125821.7769296,2092259.89774867,2005661.41016629,1926461.7100315,1711033.07980113
623,2371105.77486845,2258195.97606519,2198277.21984429,2058162.21072735,2025668.52183921,1941826.24654479,1865147.27388237,1656575.19570501
624,2303165.74489542,2193491.18561468,2135289.30011998,1999189.04986365,1967626.4127322,1886186.49618402,1811704.62993339,1609108.83227168
625,2265170.84664052,2157305.56822906,2100063.82844794,1966208.79878522,1935166.84462638,1855070.42728141,1781817.27456836,1582563.66221662
626,2173275.57892027,2069786.26563836,2014866.75466826,1886442.0632093,1856659.44394443,1779812.44230083,1709531.08224081,1518360.95024926
627,2126369.42135531,2025113.73462411,1971379.56032274,1845726.67970601,1816586.86351936,1741398.46311457,1672633.99699144,1485589.92081163
628,2058783.83380247,1960746.5083833,1908720.24791165,1787061.18120087,1758847.55948371,1686048.98474491,1619470.16275258,1438371.18889597
629,2003285.83664736,1907891.27299749,1857267.46829038,1738887.92730121,1711434.85143257,1640598.68529025,1575814.60794903,1399597.46295219
630,1967781.95697109,1874078.05425818,1824351.44626568,1708069.92489136,1681103.39501857,1611522.64568869,1547886.7250632,1374792.64528172
631,1892957.27930708,1802816.45648293,1754980.69691557,1643120.76672634,1617179.63598291,1550244.68646931,1489028.51424723,1322516.31650778
632,1853433.82534671,1765175.07175877,1718338.08509643,1608813.7019632,1583414.20155545,1517876.80095875,1457938.77409732,1294903.2196256
633,1814219.20400689,1727827.8133399,1681981.79526329,1574774.709437,1549912.60711549,1485761.83511747,1427091.96630684,1267505.88893329
634,1787544.42440958,1702423.26134246,1657251.32522073,1551620.52377031,1527123.97325108,1463916.42117944,1406109.18562507,1248869.53002423
635,1727249.5006175,1644999.52439762,1601351.26422419,1499283.45177509,1475613.18429899,1414537.66009934,1358680.2965676,1206744.42694382
636,1666828.52017926,1587455.73350406,1545334.33477894,1446836.96035698,1423994.70340723,1365055.66444124,1311152.24946649,1164531.25427348
637,1616467.88598976,1539493.22475215,1498644.45865065,1403123.02937352,1380970.91573028,1323812.62826027,1271537.82122583,1129346.75161546
638,1588391.41027328,1512753.72406979,1472614.46132399,1378752.14641143,1356984.7934468,1300819.28986322,1249452.44540757,1109731.09644406
639,1541987.16484843,1468559.20461755,1429592.59502738,1338472.43162053,1317341.00351843,1262816.35356567,1212950.17175614,1077310.7283774
640,1491707.18357854,1420673.50817004,1382977.49307313,1294828.50881345,1274386.11874838,1221639.3684052,1173399.1863086,1042182.57395467
641,1472102.56406014,1402002.44196203,1364801.84315156,1277811.34851798,1257637.62061642,1205584.08941349,1157977.89931339,1028485.78878395
642,1409719.66723697,1342590.1592733,1306966.00029386,1223661.87859639,1204343.04736911,1154495.37474262,1108906.57943393,984901.921455547
643,1370270.37261986,1305019.40249511,1270392.14238551,1189419.18546926,1170640.9682963,1122188.2223131,1077875.17413285,957340.636065661
644,1359056.0768993,1294339.12085648,1259995.25031921,1179684.97625911,1161060.44005647,1113004.23145217,1069053.84135495,949505.758210409
645,1302931.27461044,1240886.92820042,1207961.35303484,1130967.64429534,1113112.24369341,1067040.60750853,1024905.23225628,910294.114292611
646,1273106.55587596,1212482.43416758,1180310.54113215,1105079.25513298,1087632.5731728,1042615.53872911,1001444.66232661,889457.047554341
647,1254252.34521221,1194526.04305925,1162830.60318945,1088713.46314154,1071525.1597244,1027174.80997175,986613.658162473,876284.536209125
648,1208048.28731692,1150522.17839707,1119994.33286692,1048607.51470589,1032052.39277671,989335.818025927,950268.855016573,844004.029341185
649,1166863.70463133,1111298.76631556,1081811.67105314,1012858.56050634,996867.833059669,955607.544720069,917872.446161189,815230.383371643
650,1143495.7931104,1089043.6124861,1060147.03334854,992574.795460614,976904.302418905,936470.303185239,899490.897378527,798904.370837194
651,1111354.47397639,1058432.83235847,1030348.47673545,964675.555727958,949445.528073944,910148.045547261,874208.05491862,776448.80913304
652,1056722.24384753,1006402.13699765,979698.358872941,917253.803088001,902772.456790968,865406.769347811,831233.525409655,738279.952105756
653,1050818.12216893,1000779.16397041,974224.585274641,912128.919898384,897728.483822655,860571.56606004,826589.254972534,734155.032151169
654,1030510.36864886,981438.446332251,955397.052389965,894501.426716604,880379.288569164,843940.452757715,810614.872252837,719967.00177378
655,997219.46524486,949732.824042724,924532.70405227,865604.32728168,851938.408451607,816676.738634853,784427.749608549,696708.281978901
656,957649.297415406,912046.949919434,887846.783311459,831256.714044882,818133.06571844,784270.59662051,753301.26363039,669062.548409805
657,944826.123280381,899834.403124172,875958.283065751,820125.969602344,807178.050353584,773769.00855838,743214.363023103,660103.626194086
658,929052.080624938,884811.505357084,861334.001432328,806433.818519108,793702.067119115,760850.795306525,730806.265093126,649083.077015739
659,885619.153513935,843446.812870414,821066.875743019,768733.261155275,756596.715602278,725281.231636135,696641.274877827,618738.623178397
660,869267.462909367,827873.774199397,805907.050591837,754539.701323178,742627.239719928,711889.951361811,683778.790429545,607314.499737564
661,845791.52813661,805515.741082485,784142.263388969,734162.170163283,722571.423318163,692664.243767032,665312.268940988,590913.016660456
662,828932.224526116,789459.261453443,768511.824855942,719527.993165328,708168.286610438,678857.251857892,652050.488508433,579134.24893359
663,808763.894690652,770251.328276812,749813.553142582,702021.522234844,690938.202942814,662340.320121412,636185.778544803,565043.627039643
664,790854.384353105,753194.651764862,733209.456855153,686475.747018883,675637.860074586,647673.257350606,622097.88978982,552531.131432377
665,780860.838405413,743676.988957536,723944.334803186,677801.170440009,667100.235282661,639489.004238424,614236.817045484,545549.131510841
666,760100.148699645,723904.903523471,704696.879994479,659780.520550015,649364.090369017,622486.957094716,597906.147946262,531044.65685736
667,752877.596184091,717026.282080086,698000.775235107,653511.215818836,643193.763666109,616572.019772896,592224.780089273,525998.614005219
668,714358.368468034,680341.30330289,662289.192178927,620075.837392504,610286.253635562,585026.549229802,561924.979326212,499087.120697557
669,697822.443391973,664592.80323045,646958.56130238,605722.358744822,596159.383691125,571484.389422369,548917.573286535,487534.281676464
670,701971.099005493,668543.903814755,650804.823761374,609323.466000168,599703.637673099,574881.946985425,552180.967855368,490432.743675807
671,691074.388111123,658166.083915355,640702.367943412,599864.926097932,590394.426551325,565958.043446422,543609.452052768,482819.746746818
672,662181.754656665,630649.290149205,613915.702153368,574785.60362542,565711.049402122,542296.309512694,520882.074348223,462633.882233074
673,648146.28295741,617282.174245153,600903.268025264,562602.563219835,553720.351428336,530801.905670773,509841.562341132,452827.987226852
674,620042.279588577,590516.456751025,574847.749521218,538207.785763271,529710.711889979,507786.023396346,487734.53285972,433193.09983622
675,634682.170889839,604459.210371275,588420.547449369,550915.473191128,542217.7739057,519775.419009425,499250.490367773,443421.273144445
676,610224.33828059,581166.036457705,565745.432386374,529685.637151678,521323.108575252,499745.582383148,480011.593351995,426333.786255154
677,603022.774475101,574307.404262001,559068.786481894,523434.550996138,515170.712818211,493847.833846627,474346.735528331,421302.407184298
678,570044.0403368,542899.086035047,528493.85356919,494808.420065795,486996.523230331,466839.771951485,448405.169898448,398261.784729447
679,569072.744092018,541974.041992398,527593.354556765,493965.317557413,486166.73138836,466044.325134528,447641.133741863,397583.187728908
680,563925.255035389,537071.671462276,522821.063057786,489497.205013141,481769.16015428,461828.769059423,443592.041844289,393986.889840491
681,551823.56454179,525546.251944562,511601.457920111,478992.721272332,471430.518262488,451918.042816374,434072.67106263,385532.03282387
682,538985.561684085,513319.582556272,499699.209808909,467849.105233354,460462.834514353,441404.310714443,423974.105960249,376562.75050763
683,511652.357407183,487287.959435412,474358.307288186,444123.395171375,437111.699321831,419019.677338058,402473.398575584,357466.382600227
684,509223.523516389,484974.784301323,472106.509722042,442015.123923778,435036.71287057,417030.574427665,400562.841502111,355769.475604081
685,514047.412715241,489568.964490706,476578.78837333,446202.346005157,439157.828261763,420981.117147454,404357.384910555,359139.690158972
686,516913.346663364,492298.42539368,479235.82602155,448690.027918375,441606.235349256,423328.184840643,406611.771428071,361141.977505791
687,491220.416130894,467828.967743709,455415.638622401,426388.104796575,419656.408747229,402286.859992379,386401.327909015,343191.588334552
688,485865.299956966,462728.857101872,450450.853828935,421739.768201871,415081.458789579,397901.266886391,382188.913414905,339450.231572709
689,472371.189534372,449877.323366068,437940.3214611,410026.639064599,403553.253256535,386850.212956155,371574.244286715,330022.559112414
690,449500.210356108,428095.438434389,416736.394982578,390174.220178038,384014.258802515,368119.936085653,353583.589918828,314043.728808946
691,449802.37710724,428383.216292609,417016.53697061,390436.506321114,384272.404045381,368367.396715372,353821.278805635,314254.837883115
692,435833.476839307,415079.501751721,404065.82191996,378311.251108291,372338.578967909,356927.511804652,342833.13288232,304495.453067641
693,430545.017716203,410042.874015431,399162.835582691,373720.774025609,367820.5750525,352596.507748289,338673.151821566,300800.666314688
694,424765.544185615,404538.61351011,393804.624599595,368704.08765732,362883.090724386,347863.385543511,334126.931482388,296762.831901529
695,408721.18442915,389258.270884905,378929.729125318,354777.29649681,349176.171844507,334723.795056099,321506.198076845,285553.425435889
696,412121.342091854,392496.516277956,382082.051224578,357728.694146829,352080.973654545,337508.367326897,324180.812960153,287928.948664427
697,411785.750944574,392176.905661499,381770.921125673,357437.395030227,351794.273486859,337233.533658655,323916.831943312,287694.487605635
698,410046.472446258,390520.449948817,380158.41765057,355927.670193358,350308.383763131,335809.144804358,322548.689457203,286479.339108562
699,380044.179914074,361946.838013404,352342.975203569,329885.143799379,324677.009486364,311238.6512764,298948.437321792,265518.210275809
700,397014.76211057,378109.297248162,368076.581289583,344615.912599774,339175.21303219,325136.775214009,312297.751154806,277374.722887503
